system:index,NDVI,Soil_Moisture,VH,VV,.geo
1476,0.2991453,8.755847,-16.701694499174046,-9.99916810465841,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56952478372068,13.968802668058558]}"
1477,0.20581754,8.171762,-18.354314065258905,-11.513405925171567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65935631213263,13.968802668058558]}"
1478,0.27021626,8.171762,-16.04974080637082,-9.871788281590263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74918784054458,13.968802668058558]}"
1479,0.31922185,9.283597,-16.316416780290368,-9.942585526354065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.83901936895654,13.968802668058558]}"
1480,0.2185919,8.978702,-16.78100165905253,-10.220512846482173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.92885089736849,13.968802668058558]}"
1481,0.3006608,8.978702,-16.22923139680272,-10.204706281288505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.01868242578044,13.968802668058558]}"
1482,0.34330505,8.466331,-15.61417236752087,-7.781460343923497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.10851395419239,13.968802668058558]}"
1483,0.17602731,8.754981,-17.65605340000939,-10.240555786038616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.19834548260434,13.968802668058558]}"
1484,0.32824644,8.754981,-13.653699842049598,-5.822222360349728,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.2881770110163,13.968802668058558]}"
1485,0.20602798,8.263487,-17.49815663633771,-10.715140039640863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.37800853942825,13.968802668058558]}"
1486,0.2157869,8.263487,-18.286018504025996,-10.222751739850986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.4678400678402,13.968802668058558]}"
1487,0.42973524,9.157839,-15.99935764124777,-8.888815569355057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.55767159625215,13.968802668058558]}"
1488,0.25704503,8.979988,-13.65686047471459,-2.1909018193179968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6475031246641,13.968802668058558]}"
1489,0.26036838,8.979988,-16.884826867977964,-9.490415567062072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.73733465307606,13.968802668058558]}"
1490,0.23872839,8.219961,-16.866806021816785,-10.3501375523355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.82716618148801,13.968802668058558]}"
1491,0.44867885,8.857491,-16.41353155909417,-9.437900270277964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.91699770989996,13.968802668058558]}"
1492,-0.07485604,25.4,-26.836927940594606,-17.740446096912436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.42542128930235,14.05863419647051]}"
1493,0.6976961,25.4,-13.441946009553828,-7.43199649490915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.51525281771431,14.05863419647051]}"
1494,0.6931427,25.4,-13.430449438837384,-6.900452119229812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.60508434612626,14.05863419647051]}"
1495,0.807049,14.982707,-12.626652052383985,-5.871897970660731,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.69491587453821,14.05863419647051]}"
1496,0.56736416,14.982707,-14.062459455355208,-7.366355941407116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.78474740295016,14.05863419647051]}"
1497,0.64285713,13.936643,-14.277338612861044,-7.87351327385821,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87457893136211,14.05863419647051]}"
1498,0.644319,14.630283,-14.658771161312302,-8.041925168705486,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.96441045977407,14.05863419647051]}"
1499,0.5330706,14.630283,-14.029454436866303,-7.27270892855644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05424198818602,14.05863419647051]}"
1500,0.61510074,13.74428,-14.284633994780119,-7.49836431544946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.14407351659797,14.05863419647051]}"
1501,0.41896185,13.74428,-15.355893169326713,-8.436175463274175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.23390504500992,14.05863419647051]}"
1502,0.6779239,13.221091,-13.78096285447534,-7.115095782635392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.32373657342187,14.05863419647051]}"
1503,0.3216885,10.664986,-15.057945530463588,-8.513170568999946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.41356810183383,14.05863419647051]}"
1504,0.43798554,10.664986,-15.279164451417609,-8.632912838850016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.50339963024578,14.05863419647051]}"
1505,0.32134703,10.583829,-14.602075100728864,-7.894945592747181,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.59323115865773,14.05863419647051]}"
1506,0.42820182,11.963532,-15.00703890432838,-8.635628549541183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.68306268706968,14.05863419647051]}"
1507,0.57086617,11.963532,-14.94195927493865,-8.353791789150254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77289421548164,14.05863419647051]}"
1508,0.47858155,11.546823,-15.18899572642135,-8.121577591554633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.86272574389359,14.05863419647051]}"
1509,0.22924994,10.2951765,-15.623454933234317,-8.74045942471481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95255727230554,14.05863419647051]}"
1510,0.34639043,10.2951765,-16.49798318886982,-9.894730811158084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.04238880071749,14.05863419647051]}"
1511,0.25949147,9.534426,-16.416758214313028,-8.789398923739594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.13222032912944,14.05863419647051]}"
1512,0.22553611,9.401359,-16.277363523439607,-9.207610707350682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2220518575414,14.05863419647051]}"
1513,0.2746032,9.401359,-15.370211001097491,-8.523741869157266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.31188338595335,14.05863419647051]}"
1514,0.4408163,8.458622,-14.871543184325347,-7.764262531918522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4017149143653,14.05863419647051]}"
1515,0.28098574,8.458622,-16.72476249297599,-9.374537995833816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49154644277725,14.05863419647051]}"
1516,0.3357592,7.9059777,-20.583639761732954,-11.770528752814473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5813779711892,14.05863419647051]}"
1517,0.2533019,7.322925,-18.287997578047953,-10.9235003457271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67120949960116,14.05863419647051]}"
1518,0.2677403,7.322925,-17.821064032480006,-10.850493232005093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76104102801311,14.05863419647051]}"
1519,0.29429135,7.7506795,-17.49070177758242,-10.496645417608816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85087255642506,14.05863419647051]}"
1520,0.2809093,8.013681,-17.952596823080885,-11.188386331162285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94070408483701,14.05863419647051]}"
1521,0.21394423,8.013681,-19.14532714671232,-12.014295143753992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03053561324897,14.05863419647051]}"
1522,0.20812371,7.520919,-19.03336096369768,-11.68227153142914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12036714166092,14.05863419647051]}"
1523,0.21495327,7.791836,-18.6171489523545,-11.867269435465051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21019867007287,14.05863419647051]}"
1524,0.22264631,7.791836,-17.600128086413378,-10.67803460776695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30003019848482,14.05863419647051]}"
1525,0.27588248,8.276015,-18.029889585601598,-11.352641409359558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38986172689677,14.05863419647051]}"
1526,0.27096975,8.276015,-18.623525367294175,-11.237722261946857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47969325530873,14.05863419647051]}"
1527,0.2889804,7.5865927,-16.65212155501131,-10.44876159986185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56952478372068,14.05863419647051]}"
1528,0.19169006,9.461897,-17.753097704299563,-9.690079503866905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65935631213263,14.05863419647051]}"
1529,0.3115935,9.461897,-16.908867334522032,-10.381812190411132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74918784054458,14.05863419647051]}"
1530,0.3956872,8.076493,-14.95964171693263,-8.59524315852478,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.83901936895654,14.05863419647051]}"
1531,0.17736824,8.027508,-17.343209329650996,-10.110619123529329,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.92885089736849,14.05863419647051]}"
1532,0.18755682,8.027508,-18.125109309979354,-11.373007186306586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.01868242578044,14.05863419647051]}"
1533,0.30677515,8.153067,-16.556092693438917,-9.770775371043062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.10851395419239,14.05863419647051]}"
1534,0.3306241,7.9835787,-16.328954514663536,-9.170167083171865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.19834548260434,14.05863419647051]}"
1535,0.2817298,7.9835787,-17.0479441005596,-9.4573360977171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.2881770110163,14.05863419647051]}"
1536,0.23379795,8.44279,-17.182293656232016,-9.936574243346785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.37800853942825,14.05863419647051]}"
1537,0.19832207,8.44279,-15.512068253278098,-8.705350776391894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.4678400678402,14.05863419647051]}"
1538,0.21811916,8.931564,-16.447123525462242,-7.880819725029912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.55767159625215,14.05863419647051]}"
1539,0.31143296,9.360939,-16.706842431441032,-9.977717087503922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6475031246641,14.05863419647051]}"
1540,0.34041047,9.360939,-16.356831320772923,-8.012649456437737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.73733465307606,14.05863419647051]}"
1541,0.22779043,8.2987585,-17.986948331928293,-10.98337887339353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.82716618148801,14.05863419647051]}"
1542,0.26646355,9.083417,-17.210512902683362,-10.563176641675383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.91699770989996,14.05863419647051]}"
1543,-0.15998276,25.4,-26.60090524199576,-17.7850823389603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.42542128930235,14.148465724882463]}"
1544,0.7657841,25.4,-13.608394659992378,-6.966383499707131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.51525281771431,14.148465724882463]}"
1545,0.7680723,15.3238,-13.974156813282224,-7.252113407212662,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.60508434612626,14.148465724882463]}"
1546,0.52613443,14.828547,-13.88178378318589,-7.0220886235475435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.69491587453821,14.148465724882463]}"
1547,0.70107454,14.828547,-13.352080891976833,-6.544481155731676,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.78474740295016,14.148465724882463]}"
1548,-0.029801324,13.637879,-27.28491052203913,-18.72856582570173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87457893136211,14.148465724882463]}"
1549,0.71366054,14.768373,-13.794795327433302,-7.258450801605046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.96441045977407,14.148465724882463]}"
1550,0.65914863,14.768373,-14.123185121320574,-7.388925337863385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05424198818602,14.148465724882463]}"
1551,0.6437938,12.848827,-13.682225637954318,-6.960837031943569,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.14407351659797,14.148465724882463]}"
1552,0.31966352,12.848827,-14.125326954383684,-7.0970786184277905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.23390504500992,14.148465724882463]}"
1553,0.56787765,11.93267,-14.616664792064023,-8.077060429440767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.32373657342187,14.148465724882463]}"
1554,0.39821428,10.90688,-15.317621143719379,-8.651091974949425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.41356810183383,14.148465724882463]}"
1555,0.4895552,10.90688,-14.28047117247402,-8.072156543410117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.50339963024578,14.148465724882463]}"
1556,0.43798158,11.573212,-15.873409654378516,-8.898292250025658,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.59323115865773,14.148465724882463]}"
1557,0.46439043,11.56737,-16.802703195158866,-9.91673187401419,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.68306268706968,14.148465724882463]}"
1558,0.3053236,11.56737,-15.639271484349216,-8.761888543681973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77289421548164,14.148465724882463]}"
1559,0.5442573,11.594427,-14.86177706289675,-7.839237747094085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.86272574389359,14.148465724882463]}"
1560,0.46478155,11.710685,-15.794540161958883,-8.678987680494519,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95255727230554,14.148465724882463]}"
1561,0.27071562,11.710685,-16.040807674425615,-9.413320818789613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.04238880071749,14.148465724882463]}"
1562,0.30588877,9.115075,-15.873901684567176,-8.751722726707044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.13222032912944,14.148465724882463]}"
1563,0.2440524,7.947114,-15.683927682489259,-8.556329841957668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2220518575414,14.148465724882463]}"
1564,0.34130982,7.947114,-16.94964938565454,-9.701133527741835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.31188338595335,14.148465724882463]}"
1565,0.44816586,7.814013,-15.488414409022557,-8.767773838484008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4017149143653,14.148465724882463]}"
1566,0.3470333,7.814013,-16.97646646836877,-9.907669314396408,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49154644277725,14.148465724882463]}"
1567,0.27713627,6.5940647,-19.64973268946107,-11.967794991710605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5813779711892,14.148465724882463]}"
1568,0.22625075,6.472146,-15.956443778283997,-7.683160068744176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67120949960116,14.148465724882463]}"
1569,0.2640347,6.472146,-16.955471052617394,-10.302878208426959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76104102801311,14.148465724882463]}"
1570,0.18033133,6.9655385,-18.533716724886993,-11.70374693254141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85087255642506,14.148465724882463]}"
1571,0.24788135,7.2640133,-18.80507469190074,-11.855076020205491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94070408483701,14.148465724882463]}"
1572,0.22665498,7.2640133,-17.821431269785176,-11.355561891935857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03053561324897,14.148465724882463]}"
1573,0.24853624,7.2275753,-17.925081256300153,-11.324157228402063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12036714166092,14.148465724882463]}"
1574,0.20667888,7.2621913,-18.21204580163121,-11.465564526062096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21019867007287,14.148465724882463]}"
1575,0.18383838,7.2621913,-17.855890972573953,-11.930768750168513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30003019848482,14.148465724882463]}"
1576,0.16870284,7.1448126,-19.135781194693127,-12.354919544026314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38986172689677,14.148465724882463]}"
1577,0.23975809,7.1448126,-17.83738486652522,-10.992173633386262,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47969325530873,14.148465724882463]}"
1578,0.21297148,7.5890894,-17.59843675934465,-10.49582598313914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56952478372068,14.148465724882463]}"
1579,0.27462888,7.60431,-17.051448358896977,-9.396179065115891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65935631213263,14.148465724882463]}"
1580,0.3271605,7.60431,-16.475816068583555,-9.88422614431307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74918784054458,14.148465724882463]}"
